Unit weight [kN/m3],Effective cohesion [kPa],Effective friction angle [°],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
15.0000000000,20.0000000000,40.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,1.4700000000,15.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,45.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,1.6400000000,12.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,50.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,1.8400000000,12.0000000000,6.7800000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,0.6600000000,29.0000000000,6.7800000000,0.0000000000
11.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,0.8600000000,29.0000000000,6.7800000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,0.9800000000,20.0000000000,6.7800000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,1.0600000000,15.0000000000,6.7800000000,0.0000000000
19.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,1.0800000000,15.0000000000,6.7800000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,1.0800000000,12.0000000000,6.7800000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.4300000000,7.0000000000,6.7000000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.6300000000,12.0000000000,6.7000000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.7800000000,12.0000000000,6.7000000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.9100000000,15.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.0300000000,17.0000000000,6.7000000000,0.0000000000
15.0000000000,25.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.1400000000,17.0000000000,6.7000000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.2500000000,19.0000000000,6.7000000000,0.0000000000
15.0000000000,35.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.3500000000,19.0000000000,6.7000000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.4600000000,22.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,0.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.3700000000,34.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,5.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.5100000000,34.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,10.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.6500000000,25.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.7750000000,18.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.9000000000,17.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,30.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.1600000000,15.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,35.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.3000000000,15.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.4600000000,15.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,45.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.6200000000,12.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,50.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.8300000000,12.0000000000,6.7000000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.6400000000,28.0000000000,6.7000000000,0.0000000000
11.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.8600000000,28.0000000000,6.7000000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,0.9700000000,20.0000000000,6.7000000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.0600000000,14.0000000000,6.7000000000,0.0000000000
19.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.0700000000,12.0000000000,6.7000000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.0700000000,12.0000000000,6.7000000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.4300000000,8.0000000000,6.7800000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.6400000000,12.0000000000,6.7800000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.7800000000,12.0000000000,6.7800000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.9200000000,14.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.0400000000,17.0000000000,6.7800000000,0.0000000000
15.0000000000,25.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.1500000000,17.0000000000,6.7800000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.2600000000,19.0000000000,6.7800000000,0.0000000000
15.0000000000,35.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.3600000000,19.0000000000,6.7800000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.4700000000,28.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,0.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.3600000000,34.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,5.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.4960000000,28.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,10.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.6350000000,28.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.7750000000,19.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.9100000000,17.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,30.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.1700000000,15.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,35.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.3100000000,15.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.4700000000,15.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,45.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.6400000000,12.0000000000,6.7800000000,0.0000000000
15.0000000000,20.0000000000,50.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.8400000000,12.0000000000,6.7800000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.6600000000,29.0000000000,6.7800000000,0.0000000000
11.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.8600000000,29.0000000000,6.7800000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.9800000000,20.0000000000,6.7800000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.0600000000,15.0000000000,6.7800000000,0.0000000000
19.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.0800000000,15.0000000000,6.7800000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.0800000000,12.0000000000,6.7800000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.4300000000,7.0000000000,6.7000000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.6300000000,12.0000000000,6.7000000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.7700000000,12.0000000000,6.7000000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.9100000000,15.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.0300000000,17.0000000000,6.7000000000,0.0000000000
15.0000000000,25.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.1400000000,17.0000000000,6.7000000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.2500000000,19.0000000000,6.7000000000,0.0000000000
15.0000000000,35.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.3500000000,19.0000000000,6.7000000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.4600000000,22.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,0.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.3700000000,34.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,5.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.5100000000,34.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,10.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.6500000000,25.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.7750000000,18.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.9000000000,17.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,30.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.1600000000,15.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,35.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.3000000000,15.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.4500000000,15.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,45.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.6200000000,12.0000000000,6.7000000000,0.0000000000
15.0000000000,20.0000000000,50.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.8200000000,12.0000000000,6.7000000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.6500000000,28.0000000000,6.7000000000,0.0000000000
11.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.8500000000,28.0000000000,6.7000000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.9700000000,20.0000000000,6.7000000000,0.0000000000
