Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,1.5710000000,16.0000000000,11.1890000000,0.0000000000
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,2.6140000000,16.0000000000,11.1890000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,4.7060000000,16.0000000000,11.1890000000,0.0000000000
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,5.7480000000,16.0000000000,11.1890000000,0.0000000000
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,6.7930000000,16.0000000000,11.1890000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,4.4130000000,16.0000000000,11.1890000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,0.5260000000,16.0000000000,11.1890000000,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,1.5710000000,16.0000000000,11.1890000000,0.0000000000
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,2.6140000000,16.0000000000,11.1890000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,4.7060000000,16.0000000000,11.1890000000,0.0000000000
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,5.7480000000,16.0000000000,11.1890000000,0.0000000000
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,12.5000000000,8.3045018441,37.5000000000,24.9135055323,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,6.7930000000,16.0000000000,11.1890000000,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,5.8840000000,13.0000000000,16.7819926235,0.0000000000
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,3.8220000000,13.0000000000,16.7819926235,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,3.2510000000,13.0000000000,16.7819926235,0.0000000000
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,2.8270000000,13.0000000000,16.7819926235,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,1.6390000000,13.0000000000,16.7819926235,0.0000000000
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,2.7270000000,13.0000000000,16.7819926235,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,4.9140000000,13.0000000000,16.7819926235,0.0000000000
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,6.0060000000,13.0000000000,16.7819926235,0.0000000000
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,30.0000000000,315.9000000000,100,7.0980000000,13.0000000000,16.7819926235,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,5.8840000000,13.0000000000,16.7819926235,0.0000000000
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,3.8220000000,13.0000000000,16.7819926235,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,3.2510000000,13.0000000000,16.7819926235,0.0000000000
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,2.8270000000,13.0000000000,16.7819926235,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,1.6390000000,13.0000000000,16.7819926235,0.0000000000
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,2.7270000000,13.0000000000,16.7819926235,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,4.9140000000,13.0000000000,16.7819926235,0.0000000000
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,6.0060000000,13.0000000000,16.7819926235,0.0000000000
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,200.0000000000,480.5000000000,100,7.0980000000,13.0000000000,16.7819926235,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,5.8840000000,13.0000000000,16.7819926235,0.0000000000
18,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,3.8220000000,13.0000000000,16.7819926235,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,3.2510000000,13.0000000000,16.7819926235,0.0000000000
24,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,2.8270000000,13.0000000000,16.7819926235,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,1.6390000000,13.0000000000,16.7819926235,0.0000000000
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,2.7270000000,13.0000000000,16.7819926235,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,4.9140000000,13.0000000000,16.7819926235,0.0000000000
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,6.0060000000,13.0000000000,16.7819926235,0.0000000000
18,325,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,16.7819926235,0.0000000000,500.0000000000,586.0000000000,100,7.0980000000,13.0000000000,16.7819926235,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.2490000000,0.0000000000,30.0000000000,315.9000000000,100,5.7260000000,13.0000000000,11.2490000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.2490000000,0.0000000000,30.0000000000,315.9000000000,100,4.5350000000,13.0000000000,11.2490000000,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,30.0000000000,315.9000000000,100,3.2030000000,13.0000000000,11.1890000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,30.0000000000,315.9000000000,100,0.5380000000,13.0000000000,11.1890000000,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,30.0000000000,315.9000000000,100,1.6100000000,13.0000000000,11.1890000000,0.0000000000
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,30.0000000000,315.9000000000,100,2.6800000000,13.0000000000,11.1890000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,30.0000000000,315.9000000000,100,4.8270000000,13.0000000000,11.1890000000,0.0000000000
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,30.0000000000,315.9000000000,100,5.9000000000,13.0000000000,11.1890000000,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,5.7260000000,13.0000000000,11.1890000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,4.5350000000,13.0000000000,11.1890000000,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,3.2030000000,13.0000000000,11.1890000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,0.5380000000,13.0000000000,11.1890000000,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,1.6100000000,13.0000000000,11.1890000000,0.0000000000
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,2.6800000000,13.0000000000,11.1890000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,4.8270000000,13.0000000000,11.1890000000,0.0000000000
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,200.0000000000,480.5000000000,100,5.9000000000,13.0000000000,11.1890000000,0.0000000000
12,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,5.7260000000,13.0000000000,11.1890000000,0.0000000000
15,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,4.5350000000,13.0000000000,11.1890000000,0.0000000000
21,175,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,3.2030000000,13.0000000000,11.1890000000,0.0000000000
18,25,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,0.5380000000,13.0000000000,11.1890000000,0.0000000000
18,75,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,1.6100000000,13.0000000000,11.1890000000,0.0000000000
18,125,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,2.6800000000,13.0000000000,11.1890000000,0.0000000000
18,225,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,4.8270000000,13.0000000000,11.1890000000,0.0000000000
18,275,0.0000000100,3,40,20,100,16.7819926235,50,33.2180073765,16.7819926235,0.0000000000,33.2180073765,33.2180073765,11.1890000000,0.0000000000,500.0000000000,586.0000000000,100,5.9000000000,13.0000000000,11.1890000000,0.0000000000
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,2.8010000000,42.0000000000,90.0000000000,56.4360147529
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,2.2020000000,42.0000000000,90.0000000000,56.4360147529
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,1.5430000000,42.0000000000,90.0000000000,56.4360147529
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,1.3420000000,42.0000000000,90.0000000000,56.4360147529
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,0.7780000000,42.0000000000,90.0000000000,56.4360147529
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,2.3330000000,42.0000000000,90.0000000000,56.4360147529
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,2.8510000000,42.0000000000,90.0000000000,56.4360147529
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,30.0000000000,315.9000000000,100,3.3700000000,42.0000000000,90.0000000000,56.4360147529
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,2.8010000000,42.0000000000,90.0000000000,56.4360147529
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,2.2020000000,42.0000000000,90.0000000000,56.4360147529
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,1.5430000000,42.0000000000,90.0000000000,56.4360147529
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,1.3420000000,42.0000000000,90.0000000000,56.4360147529
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,0.7780000000,42.0000000000,90.0000000000,56.4360147529
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,2.3330000000,42.0000000000,90.0000000000,56.4360147529
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,2.8510000000,42.0000000000,90.0000000000,56.4360147529
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,200.0000000000,480.5000000000,100,3.3700000000,42.0000000000,90.0000000000,56.4360147529
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,2.8010000000,42.0000000000,90.0000000000,56.4360147529
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,2.2020000000,42.0000000000,90.0000000000,56.4360147529
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,1.5430000000,42.0000000000,90.0000000000,56.4360147529
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,1.3420000000,42.0000000000,90.0000000000,56.4360147529
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,0.7780000000,42.0000000000,90.0000000000,56.4360147529
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,2.3330000000,42.0000000000,90.0000000000,56.4360147529
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,2.8510000000,42.0000000000,90.0000000000,56.4360147529
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,90.0000000000,56.4360147529,500.0000000000,586.0000000000,100,3.3700000000,42.0000000000,90.0000000000,56.4360147529
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,2.6850000000,42.0000000000,22.4020000000,0.0000000000
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,2.1300000000,42.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,1.7650000000,42.0000000000,22.4020000000,0.0000000000
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,1.5070000000,42.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,1.3150000000,42.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,0.7560000000,43.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,2.2700000000,42.0000000000,22.4020000000,0.0000000000
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,2.7740000000,43.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,3.2780000000,43.0000000000,22.4020000000,0.0000000000
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,2.6850000000,42.0000000000,22.4020000000,0.0000000000
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,2.1300000000,42.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,1.7650000000,42.0000000000,22.4020000000,0.0000000000
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,1.5070000000,42.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,1.3150000000,42.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,0.7560000000,43.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,2.2700000000,42.0000000000,22.4020000000,0.0000000000
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,2.7740000000,43.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,3.2780000000,43.0000000000,22.4020000000,0.0000000000
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,2.6850000000,42.0000000000,22.4020000000,0.0000000000
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,2.1300000000,42.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,1.7650000000,42.0000000000,22.4020000000,0.0000000000
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,1.5070000000,42.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,1.3150000000,42.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,0.7560000000,43.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,2.2700000000,42.0000000000,22.4020000000,0.0000000000
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,2.7740000000,43.0000000000,22.4020000000,0.0000000000
