Unit weight [kN/m3],Effective cohesion [kPa],Effective friction angle [°],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.3980000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.9380000000,22.0000000000,67.1279704942,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.1500000000,22.0000000000,67.1279704942,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.0510000000,22.0000000000,67.1279704942,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.9420000000,22.0000000000,67.1279704942,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.9090000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.8210000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.9870000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.1540000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.2980000000,33.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.6380000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.3980000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.9380000000,22.0000000000,67.1279704942,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.1500000000,22.0000000000,67.1279704942,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.0510000000,22.0000000000,67.1279704942,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.9420000000,22.0000000000,67.1279704942,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.9090000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.8210000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.9870000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.1540000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.2980000000,33.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.6380000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.3980000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.9380000000,22.0000000000,67.1279704942,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.1500000000,22.0000000000,67.1279704942,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.0510000000,22.0000000000,67.1279704942,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.9420000000,22.0000000000,67.1279704942,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,67.1279704942,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.9090000000,22.0000000000,67.1279704942,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.7600000000,21.0000000000,44.7100000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.8480000000,22.0000000000,44.7100000000,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.0040000000,34.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.2810000000,32.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.5950000000,34.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.3160000000,22.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.8050000000,22.0000000000,44.7100000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.9620000000,34.0000000000,44.7100000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.8970000000,23.0000000000,44.7100000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.8690000000,21.0000000000,44.7100000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.7600000000,21.0000000000,44.7100000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.8480000000,22.0000000000,44.7100000000,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.0040000000,34.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.2810000000,32.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.5950000000,34.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.3160000000,22.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.8050000000,22.0000000000,44.7100000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.9620000000,34.0000000000,44.7100000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.8970000000,23.0000000000,44.7100000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.8690000000,21.0000000000,44.7100000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.7600000000,21.0000000000,44.7100000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.8480000000,22.0000000000,44.7100000000,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.0040000000,34.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.2810000000,32.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.5950000000,34.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.3160000000,22.0000000000,44.7100000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.8050000000,22.0000000000,44.7100000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.9620000000,34.0000000000,44.7100000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.8970000000,23.0000000000,44.7100000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,67.1279704942,0.0000000000,132.8720295058,132.8720295058,44.7100000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.8690000000,21.0000000000,44.7100000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,0.5230000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,1.0750000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,1.6280000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,2.7470000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,1.2080000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,1.4060000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,1.8900000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,2.2260000000,2.0000000000,2.0000000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,1.8940000000,2.0000000000,2.0000000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,1.4500000000,2.0000000000,2.0000000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,30.0000000000,315.9000000000,100.0000000000,1.3240000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,0.4340000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,0.9600000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,1.4890000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,2.5400000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,1.1420000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,1.3030000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,1.7050000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,1.9830000000,2.0000000000,2.0000000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,1.7100000000,2.0000000000,2.0000000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,1.3450000000,2.0000000000,2.0000000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,200.0000000000,480.5000000000,100.0000000000,1.2380000000,2.0000000000,2.0000000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0001000000,1.0000000000,40.0000000000,80.0000000000,400.0000000000,67.1279704942,200.0000000000,132.8720295058,2.0000000000,2.0000000000,198.0000000000,130.8720295058,2.0000000000,2.0000000000,500.0000000000,586.0000000000,100.0000000000,0.3710000000,2.0000000000,2.0000000000,0.0000000000
